,crypto,total_return,Start,End,Period,Start Value,End Value,Total Return [%],Benchmark Return [%],Max Gross Exposure [%],Total Fees Paid,Max Drawdown [%],Max Drawdown Duration,Total Trades,Total Closed Trades,Total Open Trades,Open Trade PnL,Win Rate [%],Best Trade [%],Worst Trade [%],Avg Winning Trade [%],Avg Losing Trade [%],Avg Winning Trade Duration,Avg Losing Trade Duration,Profit Factor,Expectancy,Sharpe Ratio,Calmar Ratio,Omega Ratio,Sortino Ratio
482,OM-USD,15.722397179977502,2021-12-31,2024-08-06,949,100.0,1672.2397179977502,1572.2397179977502,580.1733605158664,100.0,0.0,36.51763868905504,58.0,1,0,1,1572.2397179977502,,,,,,,,,,,,,
262,GHX-USD,5.097131364550297,2021-12-31,2024-08-06,949,100.0,609.7131364550297,509.71313645502966,-14.933718930551176,100.0,0.0,81.44500315546453,142.0,1,0,1,509.7131364550297,,,,,,,,,,,,,
721,WEST-USD,3.4745026727107544,2021-12-31,2024-08-06,949,100.0,447.45026727107546,347.45026727107546,-83.46623270760745,100.0,0.0,68.15912199184136,64.0,1,0,1,347.45026727107546,,,,,,,,,,,,,
236,FLOKI-USD,3.149845834378045,2021-12-31,2024-08-06,943,100.0,414.9845834378045,314.9845834378045,8.419397204657031,100.0,0.0,65.62499886314353,85.0,1,0,1,314.9845834378045,,,,,,,,,,,,,
511,PEOPLE-USD,3.065212543337084,2021-12-31,2024-08-06,949,100.0,406.5212543337084,306.5212543337084,-56.53396897386583,100.0,0.0,65.54555264444186,78.0,1,0,1,306.5212543337084,,,,,,,,,,,,,
335,JASMY-USD,2.7675285883779743,2021-12-31,2024-08-06,949,100.0,376.7528588377974,276.7528588377974,-75.63526938995683,100.0,0.0,53.166327624457175,83.0,1,0,1,276.7528588377974,,,,,,,,,,,,,
265,GLQ-USD,2.2764016367347684,2021-12-31,2024-08-06,949,100.0,327.6401636734768,227.64016367347685,93.50082532692959,100.0,0.0,79.7625708574423,139.0,1,0,1,227.64016367347682,,,,,,,,,,,,,
597,SKEY-USD,1.9317083480666712,2021-12-31,2024-08-06,949,100.0,293.17083480666713,193.17083480666713,-58.937860663665276,100.0,0.0,76.8058188570245,130.0,1,0,1,193.17083480666713,,,,,,,,,,,,,
20,AIOZ-USD,1.833751822645312,2021-12-31,2024-08-06,949,100.0,283.3751822645312,183.3751822645312,-3.3212053082331328,100.0,0.0,61.24263273964987,134.0,1,0,1,183.3751822645312,,,,,,,,,,,,,
141,CREDI-USD,1.6014838575447197,2021-12-31,2024-08-06,949,100.0,260.148385754472,160.14838575447197,-57.89318035488825,100.0,0.0,70.20255197295405,122.0,1,0,1,160.14838575447197,,,,,,,,,,,,,
260,GFT-USD,1.4906428160634086,2022-04-07,2024-08-06,852,100.0,249.06428160634087,149.06428160634087,-98.2446133136977,100.0,0.0,47.2217733610778,125.0,1,0,1,149.06428160634087,,,,,,,,,,,,,
173,DEXE-USD,1.3750549918085326,2021-12-31,2024-08-06,949,100.0,237.50549918085326,137.50549918085326,-40.07866100568228,100.0,0.0,57.973445190205844,129.0,1,0,1,137.50549918085326,,,,,,,,,,,,,
161,DAPPX-USD,1.1352125096929135,2021-12-31,2024-08-06,949,100.0,213.52125096929134,113.52125096929136,-84.40326204512816,100.0,0.0,84.5965676914312,144.0,1,0,1,113.52125096929134,,,,,,,,,,,,,
44,AR-USD,1.0567102989833008,2021-12-31,2024-08-06,949,100.0,205.6710298983301,105.67102989833008,-69.15899301911338,100.0,0.0,59.49328301252841,79.0,1,0,1,105.67102989833009,,,,,,,,,,,,,
131,CKB-USD,0.8868356779132764,2021-12-31,2024-08-06,949,100.0,188.68356779132765,88.68356779132765,-66.94159555744243,100.0,0.0,78.73157456844591,118.0,1,0,1,88.68356779132765,,,,,,,,,,,,,
207,ENS-USD,0.6892867574539815,2021-12-31,2024-08-06,949,100.0,168.92867574539815,68.92867574539815,-56.770590638445384,100.0,0.0,52.06537830499105,82.0,1,0,1,68.92867574539815,,,,,,,,,,,,,
180,DMTR-USD,0.6738520077154407,2021-12-31,2024-08-06,949,100.0,167.38520077154408,67.38520077154408,-93.27744460798722,100.0,0.0,74.92950435837578,121.0,1,0,1,67.38520077154408,,,,,,,,,,,,,
700,VELO-USD,0.6613530774654538,2021-12-31,2024-08-06,949,100.0,166.13530774654538,66.13530774654538,-93.17264404543725,100.0,0.0,73.62350918057382,89.0,1,0,1,66.13530774654538,,,,,,,,,,,,,
101,BONK-USD,0.6468024441153424,2022-12-29,2024-08-06,586,100.0,164.68024441153423,64.68024441153423,0.0,100.0,0.0,63.1578925953725,83.0,1,0,1,64.68024441153423,,,,,,,,,,,,,
93,BNB-USD,0.5432277522147708,2021-12-31,2024-08-06,949,100.0,154.3227752214771,54.32277522147708,-8.666959022803356,100.0,0.0,34.602331755445306,80.0,1,0,1,54.32277522147709,,,,,,,,,,,,,
634,SWFTC-USD,0.5360367611567375,2021-12-31,2024-08-06,949,100.0,153.60367611567375,53.60367611567375,110.7814177613248,100.0,0.0,61.155874458284664,127.0,1,0,1,53.60367611567375,,,,,,,,,,,,,
228,FET-USD,0.5252412042074721,2021-12-31,2024-08-06,949,100.0,152.5241204207472,52.52412042074721,62.771920173449416,100.0,0.0,75.75099942555954,131.0,1,0,1,52.52412042074721,,,,,,,,,,,,,
397,MAHA-USD,0.5106469710119492,2021-12-31,2024-08-06,949,100.0,151.06469710119492,51.06469710119492,-89.4456565426196,100.0,0.0,70.16235039811207,102.0,1,0,1,51.06469710119492,,,,,,,,,,,,,
342,KAS-USD,0.4954099926373399,2022-05-31,2024-08-06,798,100.0,149.540999263734,49.540999263733994,86402.9637821904,100.0,0.0,41.6815918153827,130.0,1,0,1,49.540999263733994,,,,,,,,,,,,,
138,COTI-USD,0.4886098437459566,2021-12-31,2024-08-06,949,100.0,148.86098437459566,48.86098437459566,-79.50487674145754,100.0,0.0,73.87646843001893,162.0,1,0,1,48.86098437459566,,,,,,,,,,,,,
606,SOL-USD,0.4412069035297316,2021-12-31,2024-08-06,949,100.0,144.12069035297316,44.120690352973156,-19.341344717211705,100.0,0.0,37.41799047336033,128.0,1,0,1,44.120690352973156,,,,,,,,,,,,,
659,TOWER-USD,0.4411548572424718,2021-12-31,2024-08-06,949,100.0,144.11548572424718,44.11548572424718,-95.73840744451518,100.0,0.0,86.01792063361803,71.0,1,0,1,44.11548572424718,,,,,,,,,,,,,
510,PENDLE-USD,0.4235815962065112,2021-12-31,2024-08-06,949,100.0,142.35815962065112,42.35815962065112,905.4206321834146,100.0,0.0,68.52222423463633,118.0,1,0,1,42.35815962065112,,,,,,,,,,,,,
92,BMX-USD,0.41106714415375023,2021-12-31,2024-08-06,949,100.0,141.10671441537502,41.10671441537502,-14.308832959602336,100.0,0.0,50.87737804261441,63.0,1,0,1,41.10671441537502,,,,,,,,,,,,,
246,FRONT-USD,0.40425570591293736,2021-12-31,2024-08-06,949,100.0,140.42557059129373,40.425570591293734,-18.29926386497842,100.0,0.0,81.28144582231442,142.0,1,0,1,40.425570591293734,,,,,,,,,,,,,
551,RAY-USD,0.4023854968749518,2021-12-31,2024-08-06,949,100.0,140.23854968749518,40.23854968749518,-75.2950154372128,100.0,0.0,47.4440590726633,124.0,1,0,1,40.23854968749518,,,,,,,,,,,,,
480,OLE-USD,0.37951048914301194,2022-07-06,2024-08-06,762,100.0,137.9510489143012,37.9510489143012,-89.6788853213637,100.0,0.0,85.86060531265954,92.0,1,0,1,37.9510489143012,,,,,,,,,,,,,
383,LPT-USD,0.3696787867895102,2021-12-31,2024-08-06,949,100.0,136.96787867895102,36.967878678951024,-74.55144914572045,100.0,0.0,63.50473729513346,145.0,1,0,1,36.967878678951024,,,,,,,,,,,,,
535,PSTAKE-USD,0.3496949807406247,2022-02-23,2024-08-06,895,100.0,134.96949807406247,34.96949807406247,-90.57519605292624,100.0,0.0,61.89991493699114,147.0,1,0,1,34.96949807406247,,,,,,,,,,,,,
589,SHIB-USD,0.33952020151492734,2021-12-31,2024-08-06,949,100.0,133.95202015149272,33.95202015149273,-60.60234870047658,100.0,0.0,63.888890573138276,154.0,1,0,1,33.95202015149273,,,,,,,,,,,,,
140,CREAM-USD,0.30466195411135005,2021-12-31,2024-08-06,949,100.0,130.466195411135,30.466195411135004,-34.38016149052502,100.0,0.0,73.76762030617479,79.0,1,0,1,30.466195411135004,,,,,,,,,,,,,
497,ORN-USD,0.3029381181751492,2021-12-31,2024-08-06,949,100.0,130.29381181751492,30.29381181751492,-82.40144443470207,100.0,0.0,64.87515266115894,141.0,1,0,1,30.29381181751492,,,,,,,,,,,,,
48,ARKM-USD,0.2935988688193264,2023-07-17,2024-08-06,383,100.0,129.35988688193265,29.35988688193264,51.900928634593015,100.0,0.0,75.45759206999035,150.0,1,0,1,29.35988688193264,,,,,,,,,,,,,
97,BOLT-USD,0.2726575110968241,2021-12-31,2024-08-06,949,100.0,127.26575110968241,27.265751109682412,-16.231650102532868,100.0,0.0,70.25825927954881,78.0,1,0,1,27.265751109682412,,,,,,,,,,,,,
645,TEL-USD,0.264458472343,2021-12-31,2024-08-06,949,100.0,126.4458472343,26.4458472343,-86.16635626470784,100.0,0.0,71.66696778811398,146.0,1,0,1,26.445847234300004,,,,,,,,,,,,,
729,WMT-USD,0.25603029794584103,2021-12-31,2024-08-06,949,100.0,125.6030297945841,25.603029794584103,17010.493217454685,100.0,0.0,60.72499098785838,121.0,1,0,1,25.603029794584103,,,,,,,,,,,,,
570,RSR-USD,0.24950637542906448,2021-12-31,2024-08-06,949,100.0,124.95063754290645,24.95063754290645,-88.15362654438294,100.0,0.0,72.21013701570055,133.0,1,0,1,24.95063754290645,,,,,,,,,,,,,
717,WBTC-USD,0.24476022018524732,2021-12-31,2024-08-06,949,100.0,124.47602201852473,24.47602201852473,17.552088853735004,100.0,0.0,25.872800147375386,146.0,1,0,1,24.47602201852473,,,,,,,,,,,,,
106,BRWL-USD,0.24166537090028853,2022-03-29,2024-08-06,861,100.0,124.16653709002885,24.166537090028854,-94.92982852042601,100.0,0.0,69.18231507276577,200.0,1,0,1,24.166537090028854,,,,,,,,,,,,,
413,MELOS-USD,0.24142388948912938,2022-03-16,2024-08-06,874,100.0,124.14238894891294,24.142388948912938,-99.40207034320248,100.0,0.0,42.11242405826467,26.0,1,0,1,24.142388948912938,,,,,,,,,,,,,
108,BTC-USD,0.23402431328041998,2021-12-31,2024-08-06,949,100.0,123.402431328042,23.402431328042,17.229966618129346,100.0,0.0,26.123602411967134,146.0,1,0,1,23.402431328042,,,,,,,,,,,,,
224,EVER-USD,0.2262402467064203,2021-12-31,2024-08-06,949,100.0,122.62402467064203,22.62402467064203,-87.71914263272247,100.0,0.0,63.49303687754063,201.0,1,0,1,22.62402467064203,,,,,,,,,,,,,
263,GLM-USD,0.22238849128126134,2021-12-31,2024-08-06,949,100.0,122.23884912812613,22.238849128126134,-40.0777057091039,100.0,0.0,64.12750406286933,156.0,1,0,1,22.238849128126134,,,,,,,,,,,,,
562,RIO-USD,0.2209141647362509,2021-12-31,2024-08-06,949,100.0,122.09141647362509,22.091416473625088,-16.276639991232976,100.0,0.0,68.79769479238351,132.0,1,0,1,22.091416473625088,,,,,,,,,,,,,
451,NEAR-USD,0.2123795207104196,2021-12-31,2024-08-06,949,100.0,121.23795207104196,21.23795207104196,-76.00356660505433,100.0,0.0,60.26992613464456,145.0,1,0,1,21.23795207104196,,,,,,,,,,,,,
184,DOGE-USD,0.20872877002072798,2021-12-31,2024-08-06,949,100.0,120.8728770020728,20.872877002072798,-44.58645239973013,100.0,0.0,57.05658322976087,128.0,1,0,1,20.872877002072798,,,,,,,,,,,,,
430,MOG-USD,0.1895845121237349,2023-07-20,2024-08-06,380,100.0,118.95845121237349,18.95845121237349,0.0,100.0,0.0,100.0,25.0,1,0,1,18.95845121237349,,,,,,,,,,,,,
306,HOTCROSS-USD,0.18271484199437693,2021-12-31,2024-08-06,949,100.0,118.2714841994377,18.271484199437694,-98.10376748145899,100.0,0.0,68.45805021036068,140.0,1,0,1,18.271484199437694,,,,,,,,,,,,,
505,PAXG-USD,0.1795764741820895,2021-12-31,2024-08-06,949,100.0,117.95764741820895,17.95764741820895,29.55671811931837,100.0,0.0,6.553415515884499,93.0,1,0,1,17.95764741820895,,,,,,,,,,,,,
769,ZEC-USD,0.15089945259847581,2021-12-31,2024-08-06,949,100.0,115.08994525984758,15.089945259847582,-78.8213720919654,100.0,0.0,47.60539391514558,146.0,1,0,1,15.089945259847582,,,,,,,,,,,,,
329,ISLM-USD,0.14821439203591297,2023-10-11,2024-08-06,300,100.0,114.8214392035913,14.821439203591297,-76.96807566010801,100.0,0.0,25.912555934094073,34.0,1,0,1,14.821439203591297,,,,,,,,,,,,,
751,XMR-USD,0.14659946979637795,2021-12-31,2024-08-06,949,100.0,114.6599469796378,14.659946979637795,-41.21152648035851,100.0,0.0,19.38141364180012,55.0,1,0,1,14.659946979637795,,,,,,,,,,,,,
668,TRX-USD,0.14088358588237213,2021-12-31,2024-08-06,949,100.0,114.08835858823721,14.088358588237213,61.37672843552362,100.0,0.0,23.484620157787504,161.0,1,0,1,14.088358588237213,,,,,,,,,,,,,
391,LTO-USD,0.1297565918275596,2021-12-31,2024-08-06,949,100.0,112.97565918275596,12.975659182755962,-76.62434934577334,100.0,0.0,67.32073214028992,133.0,1,0,1,12.975659182755962,,,,,,,,,,,,,
75,BCH-USD,0.12854198300834782,2021-12-31,2024-08-06,949,100.0,112.85419830083478,12.854198300834781,-29.785298483789525,100.0,0.0,55.412340901819455,122.0,1,0,1,12.854198300834781,,,,,,,,,,,,,
398,MAN-USD,0.1213074368627241,2021-12-31,2024-08-06,949,100.0,112.13074368627241,12.13074368627241,-40.462330653488955,100.0,0.0,73.87265872409789,148.0,1,0,1,12.13074368627241,,,,,,,,,,,,,
461,NIM-USD,0.11822820133273709,2021-12-31,2024-08-06,949,100.0,111.82282013327371,11.822820133273709,-70.62130386008995,100.0,0.0,42.37974149313417,97.0,1,0,1,11.822820133273709,,,,,,,,,,,,,
436,MPLX-USD,0.11478464246340792,2022-09-19,2024-08-06,687,100.0,111.47846424634079,11.478464246340792,-57.082729866530315,100.0,0.0,48.66435677558837,120.0,1,0,1,11.478464246340792,,,,,,,,,,,,,
77,BDX-USD,0.09678424613688463,2021-12-31,2024-08-06,949,100.0,109.67842461368846,9.678424613688463,-50.93977695403209,100.0,0.0,36.75875514754174,120.0,1,0,1,9.678424613688463,,,,,,,,,,,,,
647,TFUEL-USD,0.08802755599239234,2021-12-31,2024-08-06,949,100.0,108.80275559923923,8.802755599239234,-73.07421543984157,100.0,0.0,60.79579474156306,103.0,1,0,1,8.802755599239234,,,,,,,,,,,,,
102,BOSON-USD,0.07562846084453084,2021-12-31,2024-08-06,949,100.0,107.56284608445308,7.562846084453084,-85.13946129399243,100.0,0.0,73.99370115643251,132.0,1,0,1,7.562846084453085,,,,,,,,,,,,,
610,SPA-USD,0.07350885188279704,2021-12-31,2024-08-06,949,100.0,107.3508851882797,7.350885188279705,-92.56274297256697,100.0,0.0,71.01783094651599,153.0,1,0,1,7.350885188279705,,,,,,,,,,,,,
162,DAR-USD,0.06854964210901286,2021-12-31,2024-08-06,949,100.0,106.85496421090129,6.8549642109012865,-94.07495965915447,100.0,0.0,63.35530227681881,146.0,1,0,1,6.8549642109012865,,,,,,,,,,,,,
281,HAI-USD,0.06460380965429494,2021-12-31,2024-08-06,949,100.0,106.4603809654295,6.4603809654294935,-75.83159543436115,100.0,0.0,67.19920166654617,151.0,1,0,1,6.4603809654294935,,,,,,,,,,,,,
587,SFP-USD,0.055844139851442376,2021-12-31,2024-08-06,949,100.0,105.58441398514424,5.584413985144238,-46.87102142887413,100.0,0.0,21.922402693212508,118.0,1,0,1,5.584413985144238,,,,,,,,,,,,,
24,AKT-USD,0.055039443973550845,2021-12-31,2024-08-06,949,100.0,105.50394439735508,5.503944397355085,16.558297543308687,100.0,0.0,65.84331670995073,150.0,1,0,1,5.503944397355085,,,,,,,,,,,,,
628,SUN-USD,0.0461480535988602,2021-12-31,2024-08-06,949,100.0,104.61480535988602,4.61480535988602,-61.48956805089607,100.0,0.0,51.48492120410416,151.0,1,0,1,4.61480535988602,,,,,,,,,,,,,
675,TUSD-USD,0.0135171856202507,2021-12-31,2024-08-06,949,100.0,101.35171856202507,1.35171856202507,0.1522647525084686,100.0,0.0,2.9900788341027313,135.0,1,0,1,1.35171856202507,,,,,,,,,,,,,
689,USDD-USD,0.0059943011026065566,2022-05-01,2024-08-06,828,100.0,100.59943011026066,0.5994301102606556,-1.2248658526267775,100.0,0.0,2.3584233399985957,65.0,1,0,1,0.5994301102606556,,,,,,,,,,,,,
541,PYUSD-USD,0.003556410562079435,2023-08-19,2024-08-06,350,100.0,100.35564105620794,0.3556410562079435,-99.9912985494789,100.0,0.0,0.34713620390216465,12.0,1,0,1,0.3556410562079435,,,,,,,,,,,,,
692,USDP-USD,0.0022018183527902123,2021-12-31,2024-08-06,949,100.0,100.22018183527902,0.22018183527902124,0.12826696410608296,100.0,0.0,1.1418138107424127,116.0,1,0,1,0.22018183527902124,,,,,,,,,,,,,
688,USDC-USD,0.00016339168958040773,2021-12-31,2024-08-06,949,100.0,100.01633916895804,0.016339168958040773,-0.0015615089708598262,100.0,0.0,0.06447500119156735,104.0,1,0,1,0.016339168958040773,,,,,,,,,,,,,
546,QORPO-USD,0.0,2024-02-28,2024-08-06,160,100.0,100.0,0.0,-63.241052995471556,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
564,ROOT-USD,0.0,2021-12-31,2022-08-29,242 days 00:00:00,100.0,100.0,0.0,-71.29007183858593,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
529,PORTAL-USD,0.0,2021-12-31,2022-11-30,335 days 00:00:00,100.0,100.0,0.0,-25.000001624086366,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
566,ROUP-USD,0.0,2023-12-19,2024-08-06,231,100.0,100.0,0.0,-98.51889249445017,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
503,PANDORA-USD,0.0,2024-02-04,2024-08-06,184,100.0,100.0,0.0,-61.65741369454791,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
244,FOXY-USD,0.0,2021-12-31,2022-09-08,179,100.0,100.0,0.0,-76.09593687095011,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
243,FORWARD-USD,0.0,2024-02-05,2024-08-06,183,100.0,100.0,0.0,-92.88393905163828,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
547,QUICK-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-91.13757038515764,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
255,GAME-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-99.88305676640691,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
274,GRAIL-USD,0.0,2022-04-24,2022-07-06,74 days 00:00:00,100.0,100.0,0.0,-99.39165843963451,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
270,GMX-USD,0.0,2021-12-31,2023-11-29,699 days 00:00:00,100.0,100.0,0.0,-62.18678825306696,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
573,SAFE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-91.13890180165272,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
575,SAROS-USD,0.0,2024-01-18,2024-08-06,201,100.0,100.0,0.0,-92.79460871124775,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
276,GRT-USD,0.0,2021-12-31,2022-03-31,91 days 00:00:00,100.0,100.0,0.0,-33.754412008834066,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
277,GST-USD,0.0,2021-12-31,2022-09-12,256 days 00:00:00,100.0,100.0,0.0,-8.030499184734186,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
278,GTAI-USD,0.0,2024-01-25,2024-08-06,194,100.0,100.0,0.0,-67.73821069694851,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
576,SATS-USD,0.0,2021-12-31,2023-08-31,609 days 00:00:00,100.0,100.0,0.0,-45.1882874740077,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
279,GTC-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-86.38485495045019,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
280,H2O-USD,0.0,2021-12-31,2022-10-30,304 days 00:00:00,100.0,100.0,0.0,-99.69487751635484,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
275,GRAPE-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
232,FIRE-USD,0.0,2021-12-31,2022-08-15,228 days 00:00:00,100.0,100.0,0.0,-56.9499117978308,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
216,ESE-USD,0.0,2024-04-10,2024-08-06,118,100.0,100.0,0.0,-82.20698834137926,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
241,FORT-USD,0.0,2021-12-31,2023-04-25,279,100.0,100.0,0.0,-95.21895605685296,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
512,PEPE-USD,0.0,2022-08-14,2022-12-10,119 days 00:00:00,100.0,100.0,0.0,-97.76951674119269,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
518,PIXEL-USD,0.0,2021-12-31,2024-06-24,907 days 00:00:00,100.0,100.0,0.0,-98.17146757234482,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
550,RATS-USD,0.0,2022-03-27,2024-08-06,855,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
259,GEM-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-85.62225883292336,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
253,G3-USD,0.0,2024-04-08,2024-08-06,120,100.0,100.0,0.0,-70.92376312880576,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
520,PMG-USD,0.0,2022-07-26,2024-08-06,742,100.0,100.0,0.0,-99.73458035697203,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
251,FURY-USD,0.0,2022-08-28,2024-08-06,201,100.0,100.0,0.0,423.8861668074781,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
552,RBP-USD,0.0,2022-09-04,2024-08-06,702,100.0,100.0,0.0,-99.96618427448027,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
558,REVU-USD,0.0,2022-01-06,2024-08-06,943,100.0,100.0,0.0,-96.02361790407929,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
522,POL-USD,0.0,2021-12-31,2023-10-30,669 days 00:00:00,100.0,100.0,0.0,-94.64177738312887,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
526,POLX-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-97.92715204838512,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
516,PIT-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,0.0,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
507,PBUX-USD,0.0,2024-04-22,2024-08-06,106,100.0,100.0,0.0,-90.27927388355205,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
560,REZ-USD,0.0,2024-04-29,2024-08-06,99,100.0,100.0,0.0,-73.85974086514857,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
231,FINC-USD,0.0,2024-01-03,2024-08-06,216,100.0,100.0,0.0,-87.86345776896567,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
247,FT-USD,0.0,2022-08-10,2022-08-18,9 days 00:00:00,100.0,100.0,0.0,1.169804361549165,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
504,PATEX-USD,0.0,2024-03-11,2024-08-06,148,100.0,100.0,0.0,-78.76420681728274,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
268,GMRX-USD,0.0,2024-03-25,2024-08-06,134,100.0,100.0,0.0,-94.88001245895184,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
221,ETHUP-USD,0.0,2021-12-31,2024-03-06,797 days 00:00:00,100.0,100.0,0.0,-85.52584822191204,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
220,ETHFI-USD,0.0,2024-03-17,2024-08-06,142,100.0,100.0,0.0,-58.26144461188885,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
269,GMT-USD,0.0,2021-12-31,2022-10-04,278 days 00:00:00,100.0,100.0,0.0,35.353281525246615,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
219,ETHDOWN-USD,0.0,2021-12-31,2024-03-06,797 days 00:00:00,100.0,100.0,0.0,-92.59790626785409,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
530,PRCL-USD,0.0,2024-04-15,2024-08-06,113,100.0,100.0,0.0,-75.18925486763793,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
0,1CAT-USD,0.0,2023-12-20,2024-08-06,230,100.0,100.0,0.0,-62.238435469106044,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
491,OPEN-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,66.18134438663543,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
349,KLUB-USD,0.0,2023-10-31,2024-08-06,280,100.0,100.0,0.0,-90.26279011369172,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
410,MAX-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-90.57146428250647,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
358,L3-USD,0.0,2023-07-05,2023-10-18,103,100.0,100.0,0.0,772.8024850048052,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
415,MERL-USD,0.0,2024-04-18,2024-08-06,110,100.0,100.0,0.0,-82.08649347183923,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
418,MIND-USD,0.0,2022-03-13,2022-09-20,192 days 00:00:00,100.0,100.0,0.0,-99.61302768573638,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
419,MJT-USD,0.0,2021-12-31,2024-08-06,949,100.0,100.0,0.0,-99.27366411826411,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
353,KMNO-USD,0.0,2024-04-29,2024-08-06,99,100.0,100.0,0.0,-21.871128529389118,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
422,MLS-USD,0.0,2022-05-23,2024-08-06,806,100.0,100.0,0.0,-99.65788433918559,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,,,,
423,MM-USD,0.0,2021-12-31,2023-09-04,613 days 00:00:00,100.0,100.0,0.0,-99.9491369726843,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
426,MNT-USD,0.0,2022-09-28,2024-01-08,468 days 00:00:00,100.0,100.0,0.0,-99.50491823478362,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
283,HALO-USD,0.0,2022-04-14,2022-06-14,62 days 00:00:00,100.0,100.0,0.0,-99.87587750317232,0.0,0.0,,,0,0,0,0.0,,,,,,,,,,inf,,inf,inf
